FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,FRA,France,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,85534.0,93587.0,98235.0,113110.0,125270.0,118308.0,120209.0,123566.0,138926.0,133813.0,127897.0,144722.0,151141.0,172831.0
A,Annual,FRO,Faroe Islands,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,35.0,32.0,30.0,29.0,27.0,26.0,29.0,28.0,46.0,44.0,44.0,35.0,29.0,
A,Annual,FRO,Faroe Islands,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,134.0,164.0,139.0,145.0,149.0,130.0,100.0,159.0,121.0,143.0,121.0,119.0,127.0,
A,Annual,FSM,"Micronesia, Fed. Sts.",UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,4.0,4.0,4.0,2.0,4.0,5.0,6.0,8.0,17.0,12.0,9.0,,,
A,Annual,FSM,"Micronesia, Fed. Sts.",UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,11.0,11.0,9.0,10.0,8.0,8.0,7.0,6.0,8.0,10.0,9.0,,,
A,Annual,GAB,Gabon,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,291.0,213.0,210.0,200.0,94.0,216.0,65.0,23.0,50.0,36.0,8.0,24.0,,
A,Annual,GAB,Gabon,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,641.0,1312.0,1509.0,1643.0,1263.0,1089.0,215.0,476.0,374.0,398.0,275.0,286.0,,
A,Annual,GBR,United Kingdom,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,221705.0,253408.0,255153.0,266049.0,282673.0,272450.0,267532.0,283165.0,321979.0,314295.0,326426.0,390859.0,386534.0,449155.0
A,Annual,GBR,United Kingdom,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,85736.0,93939.0,95516.0,103079.0,115108.0,115034.0,118000.0,125998.0,151881.0,151346.0,155605.0,180356.0,174689.0,218247.0
A,Annual,GEO,Georgia,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,143.0,134.0,153.0,149.0,145.0,134.0,151.0,198.0,173.0,208.0,230.0,369.0,881.0,1334.0
A,Annual,GEO,Georgia,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,217.0,272.0,287.0,268.0,347.0,286.0,292.0,322.0,346.0,382.0,354.0,430.0,618.0,739.0
A,Annual,GHA,Ghana,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,353.0,465.0,1218.0,742.0,451.0,4154.0,4042.0,4514.0,5627.0,7504.0,6752.0,7074.0,6371.0,6703.0
A,Annual,GHA,Ghana,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,635.0,606.0,997.0,1328.0,1166.0,2453.0,2712.0,3543.0,4067.0,5486.0,5651.0,6598.0,6108.0,6388.0
A,Annual,GIN,Guinea,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,52.0,53.0,108.0,88.0,45.0,20.0,26.0,23.0,55.0,60.0,15.0,5.0,45.0,
A,Annual,GIN,Guinea,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,84.0,,568.0,424.0,,169.0,191.0,212.0,,411.0,,312.0,330.0,
A,Annual,GMB,"Gambia, The",UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,13.0,9.0,7.0,8.0,5.0,3.0,3.0,3.0,9.0,11.0,11.0,5.0,1.0,
A,Annual,GMB,"Gambia, The",UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,24.0,15.0,15.0,14.0,17.0,11.0,11.0,14.0,18.0,17.0,17.0,17.0,18.0,
A,Annual,GNB,Guinea-Bissau,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,30.0,24.0,14.0,21.0,24.0,17.0,14.0,15.0,18.0,22.0,15.0,18.0,15.0,
A,Annual,GNB,Guinea-Bissau,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,,16.0,14.0,24.0,22.0,36.0,30.0,32.0,27.0,27.0,26.0,24.0,28.0,
A,Annual,GNQ,Equatorial Guinea,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,13.0,11.0,24.0,20.0,15.0,13.0,16.0,77.0,57.0,21.0,49.0,60.0,29.0,
A,Annual,GNQ,Equatorial Guinea,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,1564.0,2236.0,2295.0,2139.0,2245.0,1457.0,570.0,1093.0,948.0,1090.0,706.0,527.0,388.0,
A,Annual,GRC,Greece,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,2932.0,3391.0,3533.0,3807.0,4214.0,3104.0,3414.0,4144.0,4321.0,4187.0,4081.0,5542.0,5708.0,6557.0
A,Annual,GRC,Greece,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,5371.0,5139.0,5103.0,4387.0,4708.0,3174.0,3206.0,3881.0,4472.0,4359.0,4257.0,5828.0,5818.0,6211.0
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,92.44,94.66,93.32,90.39,89.86,88.64,88.83,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,73.32,,,,,,,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,40.34,42.74,40.12,43.7,45.17,43.72,43.42,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,90.3,93.46,91.43,87.3,89.09,87.45,87.67,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,26.69,,,,,,,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,9.22,9.17,9.24,9.96,10.38,7.21,12.17,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,15.68,,,,,,,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,97.21,97.46,96.53,95.31,95.72,95.41,95.67,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,57.92,63.95,63.51,60.59,61.85,60.95,65.89,,,,,,,
A,Annual,GRC,Greece,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,12.92,12.88,9.21,20.05,14.06,11.31,14.53,,,,,,,
A,Annual,GRD,Grenada,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,31.0,31.0,28.0,,,,,47.0,,,,,88.0,37.0
A,Annual,GRD,Grenada,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,66.0,63.0,67.0,69.0,72.0,70.0,81.0,88.0,97.0,102.0,90.0,107.0,112.0,123.0
A,Annual,GTM,Guatemala,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,606.0,651.0,772.0,827.0,917.0,944.0,1055.0,1158.0,1240.0,1232.0,1242.0,1306.0,1462.0,1493.0
A,Annual,GTM,Guatemala,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,671.0,748.0,848.0,864.0,941.0,987.0,994.0,1070.0,1171.0,1134.0,1131.0,1311.0,1514.0,1762.0
A,Annual,GUY,Guyana,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,143.0,165.0,190.0,54.0,64.0,50.0,43.0,45.0,52.0,66.0,71.0,137.0,138.0,
A,Annual,GUY,Guyana,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,150.0,189.0,247.0,260.0,203.0,204.0,291.0,335.0,320.0,312.0,346.0,360.0,365.0,
A,Annual,HKG,"Hong Kong SAR, China",UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,27784.0,30014.0,32489.0,33742.0,35746.0,37705.0,36811.0,39605.0,42528.0,40877.0,39554.0,43025.0,45297.0,
A,Annual,HKG,"Hong Kong SAR, China",UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,16328.0,17183.0,17740.0,18485.0,19334.0,19981.0,20074.0,21022.0,22356.0,22133.0,22474.0,23911.0,23982.0,
A,Annual,HND,Honduras,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,255.0,270.0,258.0,258.0,346.0,378.0,411.0,516.0,481.0,494.0,462.0,404.0,371.0,400.0
A,Annual,HND,Honduras,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,215.0,233.0,227.0,313.0,294.0,324.0,396.0,611.0,647.0,683.0,724.0,720.0,757.0,956.0
A,Annual,HRV,Croatia,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,1685.0,1973.0,1706.0,1621.0,1789.0,1831.0,2041.0,2298.0,2714.0,3003.0,2864.0,3591.0,3971.0,4704.0
A,Annual,HRV,Croatia,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,1994.0,2248.0,1810.0,1803.0,1873.0,1873.0,1990.0,2132.0,2509.0,2632.0,2292.0,2892.0,3074.0,3201.0
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,96.97,97.43,97.19,98.45,96.4,90.25,91.5,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,73.03,,,,,,,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,44.13,45.02,45.57,,45.42,49.2,49.94,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,95.38,95.78,95.96,97.61,96.4,90.25,91.31,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,29.83,,,,,,,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,24.42,22.07,27.18,21.28,26.7,20.18,18.61,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,15.7,,,,,,,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,98.46,98.51,98.25,98.63,99.0,96.64,98.15,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,60.78,66.31,65.3,68.48,66.4,71.25,68.79,,,,,,,
A,Annual,HRV,Croatia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,32.09,39.21,22.28,,30.06,22.18,23.41,,,,,,,
A,Annual,HTI,Haiti,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,22.0,36.0,54.0,57.0,65.0,68.0,49.0,52.0,55.0,49.0,23.0,20.0,16.0,
A,Annual,HTI,Haiti,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,,,,248.0,204.0,167.0,143.0,234.0,168.0,112.0,109.0,121.0,108.0,
A,Annual,HUN,Hungary,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,8030.0,9114.0,8444.0,8941.0,9879.0,8948.0,9766.0,10963.0,11934.0,11701.0,11035.0,12426.0,13045.0,14521.0
A,Annual,HUN,Hungary,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,9242.0,10476.0,9122.0,10464.0,11042.0,10032.0,10058.0,10508.0,11036.0,12208.0,10977.0,12302.0,11232.0,12441.0
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,91.2,91.68,91.96,90.72,90.9,92.52,93.89,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,55.45,,,,,,,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,39.29,41.15,42.45,43.16,44.03,42.75,45.89,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,89.54,89.36,89.04,88.39,88.27,90.46,92.28,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,19.35,,,,,,,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,8.97,12.4,11.61,12.82,12.92,13.73,15.1,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,12.84,,,,,,,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,97.27,97.35,97.09,96.58,97.34,96.12,97.42,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,56.56,59.79,61.77,61.23,61.26,64.46,67.77,,,,,,,
A,Annual,HUN,Hungary,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,30.05,34.13,28.71,28.01,29.62,30.67,36.69,,,,,,,
A,Annual,IDN,Indonesia,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,6410.0,8484.0,9981.0,8684.0,8087.0,6759.0,7379.0,7726.0,10374.0,9799.0,8213.0,9316.0,10853.0,14319.0
A,Annual,IDN,Indonesia,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,9521.0,11293.0,12142.0,11995.0,11398.0,11656.0,11293.0,11905.0,18129.0,18233.0,18175.0,22101.0,28213.0,31574.0
A,Annual,IDN,Indonesia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,74.13,61.76,64.84,,,,,,,,
A,Annual,IDN,Indonesia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,48.08,35.33,44.75,,,,,,,,
A,Annual,IDN,Indonesia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B12_IDEL,Proportion of businesses using the Internet for delivering products online,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,11.32,,,,,,0.78,,
A,Annual,IDN,Indonesia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,15.99,17.3,15.77,,,,,,,,
A,Annual,IDN,Indonesia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,66.73,52.71,57.48,,,,,,100.0,,
A,Annual,IDN,Indonesia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,43.51,27.54,33.48,,,,,,,,
A,Annual,IDN,Indonesia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,36.75,24.62,31.15,,,,,,100.0,,
A,Annual,IDN,Indonesia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,17.92,8.74,11.21,,,,,,,,
